repeat,alpha,delta,arm,label,fdp,pool_risk,correct,total,units,supp_units,frontier,frontier_all
75,0.1,0.5,global-dense,global_34.9736,0.0897766153765326,0.0963470604593518,807,1688,420,268,807,812
75,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0846971846247808,0.0911101585987777,885,1837,413,290,761,761
75,0.1,0.5,goco-N,top5043,0.0915213665110231,0.0903036483909707,1018,1421,801,633,847,852
75,0.1,0.1,global-coarse,global_37.7842,0.0772486225216883,0.0841505232248783,730,1479,370,242,730,732
75,0.1,0.1,global-dense,global_36.6945,0.0846295420664473,0.0901825539154825,761,1576,392,251,761,761
75,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0846971846247808,0.0911101585987777,885,1837,413,290,761,761
75,0.1,0.1,goco-N,top5043,0.0915213665110231,0.0903036483909707,1018,1421,801,633,847,852
75,0.2,0.5,global-coarse,global_27.1593,0.1369892014389325,0.1468587569601502,1242,2653,662,444,1242,1245
75,0.2,0.5,global-dense,global_23.4366,0.1948780736963097,0.1967982830616814,1579,3663,864,546,1579,1587
75,0.2,0.5,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1562410555310114,0.1613409383492936,1542,3537,728,500,1372,1375
75,0.2,0.5,goco-N,top12426,0.2100250161276226,0.2022404765265849,2293,3588,1383,1041,1686,1716
75,0.2,0.1,global-coarse,global_27.1593,0.1369892014389325,0.1468587569601502,1242,2653,662,444,1242,1245
75,0.2,0.1,global-dense,global_23.8149,0.1832590802455,0.1864241281244832,1561,3542,834,539,1561,1561
75,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1562410555310114,0.1613409383492936,1542,3537,728,500,1372,1375
75,0.2,0.1,goco-N,top10925,0.1916964500125443,0.1851842731998615,2046,3157,1301,984,1561,1568
76,0.05,0.5,global-coarse,global_62.0008,0.0362511574758161,0.0387439318395312,379,598,216,145,379,379
76,0.05,0.5,global-dense,global_58.3796,0.0406111472309238,0.0448971615132464,418,677,230,151,418,424
76,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0399043481687255,0.0444166354636764,461,770,231,157,396,399
76,0.05,0.5,goco-N,top3897,0.0445517504453814,0.0424922091248727,720,1249,435,357,447,450
76,0.05,0.1,global-coarse,global_62.0008,0.0362511574758161,0.0387439318395312,379,598,216,145,379,379
76,0.05,0.1,global-dense,global_59.3219,0.0403540398368697,0.0440568157184242,409,659,229,150,409,416
76,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.6,0.0385252280473629,0.0427957222342654,458,761,227,155,394,396
76,0.05,0.1,goco-N,top3897,0.0445517504453814,0.0424922091248727,720,1249,435,357,447,450
76,0.1,0.5,global-coarse,global_37.7842,0.0783507693520105,0.0841264367061028,756,1495,386,256,756,757
76,0.1,0.5,global-dense,global_34.9736,0.0909335986497757,0.0965699155001127,862,1763,442,289,862,865
76,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.6,0.0886559160969587,0.0932363711609124,982,1979,458,319,837,843
76,0.1,0.5,goco-N,top7422,0.1105635291282299,0.102090543535028,1383,2360,883,687,1055,1056
76,0.1,0.1,global-coarse,global_37.7842,0.0783507693520105,0.0841264367061028,756,1495,386,256,756,757
76,0.1,0.1,global-dense,global_36.6945,0.0826017429451438,0.0898940631110585,812,1625,406,272,812,812
76,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.5,0.0809651870677936,0.0863181208056363,930,1853,422,296,777,800
76,0.1,0.1,goco-N,top6525,0.0896183886010975,0.0854474746621033,1216,2066,770,613,837,843
76,0.2,0.5,global-coarse,global_27.1593,0.1449178585401175,0.1478478370084109,1332,2826,715,481,1332,1335
76,0.2,0.5,global-dense,global_23.0644,0.2013637663644356,0.1999889600462957,1731,3916,923,594,1731,1731
76,0.2,0.5,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1695269425437475,0.17368483928087,1686,3761,819,564,1500,1506
76,0.2,0.5,goco-N,top14135,0.1946420322127926,0.1941149634169126,2567,4350,1376,1077,1652,1666
76,0.2,0.1,global-coarse,global_27.1593,0.1449178585401175,0.1478478370084109,1332,2826,715,481,1332,1335
76,0.2,0.1,global-dense,global_23.8149,0.1843950650027093,0.1868315228539143,1652,3689,868,573,1652,1652
76,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1695269425437475,0.17368483928087,1686,3761,819,564,1500,1506
76,0.2,0.1,goco-N,top12426,0.1761324389913635,0.1728181838595329,2274,3850,1280,998,1570,1571
77,0.05,0.5,global-coarse,global_62.0008,0.0341292826605197,0.0392073783576059,399,602,219,154,399,399
77,0.05,0.5,global-dense,global_57.4523,0.0424567054790472,0.0472735155587962,444,707,242,160,444,456
77,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0418750123135725,0.0458294740161204,474,768,242,165,434,440
77,0.05,0.5,goco-N,top3012,0.048119471205942,0.0481227927358428,599,845,477,384,467,469
77,0.05,0.1,global-coarse,global_62.0008,0.0341292826605197,0.0392073783576059,399,602,219,154,399,399
77,0.05,0.1,global-dense,global_60.2794,0.0376026951947514,0.0431336998863554,412,636,226,154,412,412
77,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.6,0.0386340800283704,0.0428336585013368,466,741,232,159,412,415
77,0.05,0.1,goco-N,top2648,0.041301692377406,0.0412319184011831,537,754,419,340,434,440
77,0.1,0.5,global-coarse,global_37.7842,0.0829332243171713,0.084994536739605,751,1524,386,247,751,753
77,0.1,0.5,global-dense,global_34.9736,0.0957212798234726,0.0973308852671523,834,1770,428,267,834,836
77,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0924483322497389,0.0948448828190861,935,1961,443,308,816,816
77,0.1,0.5,goco-N,top5736,0.0983371751679571,0.0979423543915198,1098,1637,825,638,875,878
77,0.1,0.1,global-coarse,global_37.7842,0.0829332243171713,0.084994536739605,751,1524,386,247,751,753
77,0.1,0.1,global-dense,global_36.1117,0.0922570614233833,0.0932374908854423,816,1689,417,262,816,816
77,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.6,0.0868041189720958,0.089955976412729,913,1902,415,290,768,789
77,0.1,0.1,goco-N,top5043,0.0869333293929901,0.0863969742953051,975,1437,754,586,768,789
77,0.2,0.5,global-coarse,global_27.1593,0.1433534917709514,0.1484470220847652,1240,2720,675,448,1240,1246
77,0.2,0.5,global-dense,global_23.4366,0.19430041535745,0.1978877222717144,1545,3618,855,538,1545,1549
77,0.2,0.5,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1617243153046531,0.165244306177234,1544,3565,746,508,1358,1361
77,0.2,0.5,goco-N,top12426,0.1953521993891679,0.1932923097611127,2283,3622,1337,1024,1545,1555
77,0.2,0.1,global-coarse,global_27.1593,0.1433534917709514,0.1484470220847652,1240,2720,675,448,1240,1246
77,0.2,0.1,global-dense,global_23.8149,0.185501445284173,0.1877046032494451,1529,3529,833,533,1529,1529
77,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1617243153046531,0.165244306177234,1544,3565,746,508,1358,1361
77,0.2,0.1,goco-N,top12426,0.1953521993891679,0.1932923097611127,2283,3622,1337,1024,1545,1555
78,0.05,0.5,global-coarse,global_62.0008,0.0391512500738814,0.0387938566239021,390,641,226,152,390,390
78,0.05,0.5,global-dense,global_55.6416,0.0492242449317335,0.0484559446623179,460,804,256,164,460,463
78,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0487302244025454,0.0484726957412845,473,847,256,169,452,453
78,0.05,0.5,goco-N,top2648,0.04575920562681,0.0432611394675127,586,763,448,360,432,433
78,0.05,0.1,global-coarse,global_62.0008,0.0391512500738814,0.0387938566239021,390,641,226,152,390,390
78,0.05,0.1,global-dense,global_58.3796,0.0448864196071477,0.0447707072896754,432,738,242,157,432,432
78,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.6,0.0398211084185432,0.0402945562277883,438,759,228,155,390,405
78,0.05,0.1,goco-N,top2648,0.04575920562681,0.0432611394675127,586,763,448,360,432,433
78,0.1,0.5,global-coarse,global_37.7842,0.0845632129558484,0.0846631828801783,761,1600,394,260,761,764
78,0.1,0.5,global-dense,global_34.418,0.0984166387559023,0.0993018194080409,912,1930,462,305,912,915
78,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0914947691943968,0.0912009209808906,965,2012,451,317,807,841
78,0.1,0.5,goco-N,top5736,0.0956331146442855,0.09260220895274,1185,1675,781,620,864,869
78,0.1,0.1,global-coarse,global_37.7842,0.0845632129558484,0.0846631828801783,761,1600,394,260,761,764
78,0.1,0.1,global-dense,global_36.1117,0.0920057003631683,0.0930037969112324,844,1777,427,279,844,844
78,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0914947691943968,0.0912009209808906,965,2012,451,317,807,841
78,0.1,0.1,goco-N,top5736,0.0956331146442855,0.09260220895274,1185,1675,781,620,864,869
78,0.2,0.5,global-coarse,global_27.1593,0.1403870861359483,0.1484917234020558,1311,2847,672,450,1311,1316
78,0.2,0.5,global-dense,global_23.4366,0.1909413853930634,0.1968664212352996,1626,3805,850,538,1626,1627
78,0.2,0.5,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1611563848738031,0.1709760746116673,1646,3768,763,525,1452,1472
78,0.2,0.5,goco-N,top12426,0.1827263941868823,0.1872829011089461,2369,3689,1291,1031,1601,1617
78,0.2,0.1,global-coarse,global_27.1593,0.1403870861359483,0.1484917234020558,1311,2847,672,450,1311,1316
78,0.2,0.1,global-dense,global_23.8149,0.176950834042148,0.1865990284910136,1601,3671,811,530,1601,1601
78,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1611563848738031,0.1709760746116673,1646,3768,763,525,1452,1472
78,0.2,0.1,goco-N,top12426,0.1827263941868823,0.1872829011089461,2369,3689,1291,1031,1601,1617
79,0.05,0.5,global-coarse,global_62.0008,0.0373101247118623,0.0390277148243764,475,701,241,166,475,475
79,0.05,0.5,global-dense,global_55.6416,0.046867427152905,0.0484679331796175,547,880,266,178,547,547
79,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0455887857832417,0.0467928252829618,559,919,259,179,539,542
79,0.05,0.5,goco-N,top3012,0.0432787595799594,0.0429950929192203,723,900,538,458,507,511
79,0.05,0.1,global-coarse,global_62.0008,0.0373101247118623,0.0390277148243764,475,701,241,166,475,475
79,0.05,0.1,global-dense,global_58.3796,0.0435634493764406,0.0447728422311123,517,799,254,169,517,517
79,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.6,0.0406239533463364,0.0415829112718338,553,886,246,174,488,489
79,0.05,0.1,goco-N,top3012,0.0432787595799594,0.0429950929192203,723,900,538,458,507,511
79,0.1,0.5,global-coarse,global_37.7842,0.0794663790216127,0.0825553387768865,866,1660,404,273,866,868
79,0.1,0.5,global-dense,global_34.9736,0.0903420546262912,0.0954930838845861,969,1901,456,306,969,973
79,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0819464220788176,0.0863806611530435,1046,2019,440,321,885,891
79,0.1,0.5,goco-N,top5736,0.0880571481109337,0.088305940392435,1323,1756,851,696,947,947
79,0.1,0.1,global-coarse,global_37.7842,0.0794663790216127,0.0825553387768865,866,1660,404,273,866,868
79,0.1,0.1,global-dense,global_36.1117,0.0878271305764065,0.0915794625202819,947,1828,441,295,947,947
79,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0819464220788176,0.0863806611530435,1046,2019,440,321,885,891
79,0.1,0.1,goco-N,top5736,0.0880571481109337,0.088305940392435,1323,1756,851,696,947,947
79,0.2,0.5,global-coarse,global_27.1593,0.1379929384273612,0.1456500815136489,1456,2919,724,505,1456,1458
79,0.2,0.5,global-dense,global_23.0644,0.1961288455355152,0.1984676054373956,1893,4067,927,614,1893,1893
79,0.2,0.5,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1589454685300447,0.1622655677179072,1846,3883,805,576,1650,1650
79,0.2,0.5,goco-N,top12426,0.1918983064928451,0.1898022581712165,2528,3853,1345,1042,1816,1843
79,0.2,0.1,global-coarse,global_27.1593,0.1379929384273612,0.1456500815136489,1456,2919,724,505,1456,1458
79,0.2,0.1,global-dense,global_23.8149,0.1818871702665995,0.1846345561428767,1816,3834,879,592,1816,1816
79,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1589454685300447,0.1622655677179072,1846,3883,805,576,1650,1650
79,0.2,0.1,goco-N,top12426,0.1918983064928451,0.1898022581712165,2528,3853,1345,1042,1816,1843
80,0.05,0.5,global-coarse,global_62.0008,0.0375770829639261,0.0380147672256928,378,606,215,147,378,379
80,0.05,0.5,global-dense,global_55.6416,0.0480712020016943,0.0476282442898527,443,765,245,158,443,443
80,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.041450440333353,0.0423040287987177,441,766,222,152,392,395
80,0.05,0.5,goco-N,top3012,0.0471821620663159,0.0490284374199396,603,820,441,354,437,438
80,0.05,0.1,global-coarse,global_62.0008,0.0375770829639261,0.0380147672256928,378,606,215,147,378,379
80,0.05,0.1,global-dense,global_57.4523,0.0466502157337904,0.045996984805786,425,720,241,156,425,433
80,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.75,0.041450440333353,0.0423040287987177,441,766,222,152,392,395
80,0.05,0.1,goco-N,top2648,0.0432383710621195,0.042360194181135,534,730,400,318,407,413
80,0.1,0.5,global-coarse,global_37.7842,0.0801940290665983,0.0828577888137827,779,1604,390,263,779,782
80,0.1,0.5,global-dense,global_34.418,0.0973396116135048,0.0981979999430682,925,1932,470,315,925,927
80,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0865310860242593,0.0892451503984129,966,2007,439,318,796,813
80,0.1,0.5,goco-N,top5043,0.092007834715737,0.0908099728937085,1002,1443,764,594,849,854
80,0.1,0.1,global-coarse,global_37.7842,0.0801940290665983,0.0828577888137827,779,1604,390,263,779,782
80,0.1,0.1,global-dense,global_36.1117,0.0910063308180809,0.0921977744056651,849,1762,434,285,849,852
80,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0865310860242593,0.0892451503984129,966,2007,439,318,796,813
80,0.1,0.1,goco-N,top5043,0.092007834715737,0.0908099728937085,1002,1443,764,594,849,854
80,0.2,0.5,global-coarse,global_23.0262,0.2034444304768029,0.1992771395882425,1768,4027,907,578,1768,1768
80,0.2,0.5,global-dense,global_23.0262,0.2034444304768029,0.1992771395882425,1768,4027,907,578,1768,1768
80,0.2,0.5,goco-M,adapt_23.0262_to_19.5221_q0.5,0.2052633748050372,0.200241024610896,2008,4683,922,612,1800,1812
80,0.2,0.5,goco-N,top10925,0.185547947432515,0.1865616406131122,1977,3134,1239,944,1650,1669
80,0.2,0.1,global-coarse,global_27.1593,0.1447106116427589,0.146697272776732,1342,2891,704,474,1342,1348
80,0.2,0.1,global-dense,global_23.4366,0.198337313676209,0.1948819886968343,1702,3876,881,559,1702,1702
80,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1717837728335222,0.1691145227412554,1728,3886,798,544,1518,1533
80,0.2,0.1,goco-N,top10925,0.185547947432515,0.1865616406131122,1977,3134,1239,944,1650,1669
81,0.05,0.5,global-coarse,global_62.0008,0.0350138897097937,0.0387748063772342,393,614,226,162,393,394
81,0.05,0.5,global-dense,global_56.5397,0.0419725358078688,0.0470082901418257,463,751,248,174,463,463
81,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.041432216246035,0.0471158583449933,485,808,245,176,437,450
81,0.05,0.5,goco-N,top3426,0.0439390506519178,0.043627602911642,700,940,460,389,469,473
81,0.05,0.1,global-coarse,global_62.0008,0.0350138897097937,0.0387748063772342,393,614,226,162,393,394
81,0.05,0.1,global-dense,global_59.3219,0.0394408652993675,0.0436989666883445,428,686,240,168,428,428
81,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.6,0.0380395807474831,0.0429704589795636,464,762,235,169,409,409
81,0.05,0.1,goco-N,top3426,0.0439390506519178,0.043627602911642,700,940,460,389,469,473
81,0.1,0.5,global-coarse,global_37.7842,0.0800661320934386,0.0837609237836855,801,1584,398,266,801,803
81,0.1,0.5,global-dense,global_34.9736,0.0931209816708368,0.0961404090766761,891,1837,448,294,891,897
81,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0928382620459575,0.096954971347991,1002,2030,468,328,883,883
81,0.1,0.5,goco-N,top6525,0.0938607822554864,0.0908381547331747,1307,1866,827,676,891,897
81,0.1,0.1,global-coarse,global_37.7842,0.0800661320934386,0.0837609237836855,801,1584,398,266,801,803
81,0.1,0.1,global-dense,global_36.1117,0.0901238581213757,0.0923275131545237,869,1752,435,286,869,869
81,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.6,0.084623139008741,0.0879476534256503,970,1947,436,310,822,838
81,0.1,0.1,goco-N,top6525,0.0938607822554864,0.0908381547331747,1307,1866,827,676,891,897
81,0.2,0.5,global-coarse,global_27.1593,0.1387668335434161,0.1472470923567626,1374,2872,701,486,1374,1377
81,0.2,0.5,global-dense,global_23.8149,0.1814058720828172,0.1862244343380686,1660,3705,857,567,1660,1666
81,0.2,0.5,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1620746403428508,0.1672004752893192,1677,3740,794,555,1516,1516
81,0.2,0.5,goco-N,top12426,0.1849837287679532,0.1886171410117918,2307,3618,1299,1019,1660,1676
81,0.2,0.1,global-coarse,global_27.1593,0.1387668335434161,0.1472470923567626,1374,2872,701,486,1374,1377
81,0.2,0.1,global-dense,global_23.8149,0.1814058720828172,0.1862244343380686,1660,3705,857,567,1660,1666
81,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1620746403428508,0.1672004752893192,1677,3740,794,555,1516,1516
81,0.2,0.1,goco-N,top12426,0.1849837287679532,0.1886171410117918,2307,3618,1299,1019,1660,1676
82,0.05,0.5,global-coarse,global_62.0008,0.0433161928403964,0.0392001524019733,445,732,252,168,445,445
82,0.05,0.5,global-dense,global_54.7578,0.0562198317473451,0.0513530601922104,516,909,288,180,516,516
82,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.047104340288039,0.0435445939998292,519,905,258,174,458,459
82,0.05,0.5,goco-N,top3012,0.0410938392734007,0.0431370854739595,698,919,423,360,403,442
82,0.05,0.1,global-coarse,global_62.0008,0.0433161928403964,0.0392001524019733,445,732,252,168,445,445
82,0.05,0.1,global-dense,global_55.6416,0.0541979431408475,0.0485981646072693,513,897,281,178,513,515
82,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.75,0.047104340288039,0.0435445939998292,519,905,258,174,458,459
82,0.05,0.1,goco-N,top3012,0.0410938392734007,0.0431370854739595,698,919,423,360,403,442
82,0.1,0.5,global-coarse,global_37.7842,0.0870978387217526,0.0846657010162321,851,1737,423,283,851,863
82,0.1,0.5,global-dense,global_34.418,0.1011269381563134,0.0986637456288442,990,2078,484,321,990,994
82,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.1021461735983871,0.0990120147935018,1071,2240,506,351,990,994
82,0.1,0.5,goco-N,top6525,0.094011170872983,0.0963909551921691,1417,1993,840,699,891,895
82,0.1,0.1,global-coarse,global_37.7842,0.0870978387217526,0.0846657010162321,851,1737,423,283,851,863
82,0.1,0.1,global-dense,global_35.5381,0.0986896717037387,0.095935290472468,925,1970,465,301,925,925
82,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.6,0.092291867788351,0.0905742335560241,1037,2133,472,334,891,895
82,0.1,0.1,goco-N,top5736,0.0829591798354727,0.0835731002340189,1249,1740,757,633,775,793
82,0.2,0.5,global-coarse,global_23.0262,0.2041696342156927,0.1989299034074634,1801,4173,942,614,1801,1810
82,0.2,0.5,global-dense,global_22.698,0.2068003058471919,0.2016784684335839,1848,4267,960,630,1848,1848
82,0.2,0.5,goco-M,adapt_23.0262_to_19.5221_q0.6,0.2069230195711735,0.2019437920708278,2046,4858,953,651,1848,1850
82,0.2,0.5,goco-N,top12426,0.1966939813413322,0.1878529273763302,2462,3809,1333,1045,1735,1744
82,0.2,0.1,global-coarse,global_27.1593,0.1524974760907735,0.146740951986503,1417,3071,746,505,1417,1419
82,0.2,0.1,global-dense,global_23.4366,0.1994831037132504,0.1948915728745187,1754,4052,918,597,1754,1760
82,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.169415807157356,0.1636366938350429,1750,4000,816,569,1478,1518
82,0.2,0.1,goco-N,top12426,0.1966939813413322,0.1878529273763302,2462,3809,1333,1045,1735,1744
83,0.05,0.5,global-coarse,global_62.0008,0.0370323305159879,0.0384098956177863,403,662,235,162,403,403
83,0.05,0.5,global-dense,global_56.5397,0.0431999527158815,0.0472996275348323,464,791,251,170,464,464
83,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0441362767697066,0.0460122578483731,490,853,254,175,464,466
83,0.05,0.5,goco-N,top3426,0.0457334292150179,0.0424729628826745,682,986,438,366,470,474
83,0.05,0.1,global-coarse,global_62.0008,0.0370323305159879,0.0384098956177863,403,662,235,162,403,403
83,0.05,0.1,global-dense,global_58.3796,0.0425823039186713,0.0444545717307477,442,747,248,166,442,442
83,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.6,0.0419690880075654,0.0438066991177765,479,824,247,171,437,437
83,0.05,0.1,goco-N,top3426,0.0457334292150179,0.0424729628826745,682,986,438,366,470,474
83,0.1,0.5,global-coarse,global_37.7842,0.0844257934866126,0.0840798511891076,794,1599,413,274,794,807
83,0.1,0.5,global-dense,global_34.418,0.1017521392779977,0.0992809079303768,927,1931,486,320,927,928
83,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0949399426023339,0.0938581268212941,993,2051,480,341,858,859
83,0.1,0.5,goco-N,top6525,0.098332921388362,0.0946205796012666,1297,1950,858,693,865,866
83,0.1,0.1,global-coarse,global_37.7842,0.0844257934866126,0.0840798511891076,794,1599,413,274,794,807
83,0.1,0.1,global-dense,global_35.5381,0.098240308397528,0.096017403604657,865,1819,458,292,865,865
83,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0949399426023339,0.0938581268212941,993,2051,480,341,858,859
83,0.1,0.1,goco-N,top6525,0.098332921388362,0.0946205796012666,1297,1950,858,693,865,866
83,0.2,0.5,global-coarse,global_27.1593,0.151393379754985,0.1474775465946662,1313,2855,722,480,1313,1315
83,0.2,0.5,global-dense,global_23.0644,0.1980724541263858,0.198533576487904,1654,3872,905,587,1654,1654
83,0.2,0.5,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1686426874603759,0.1669937581878429,1604,3724,791,540,1461,1461
83,0.2,0.5,goco-N,top12426,0.2106760166234721,0.1988815257335053,2253,3715,1364,1029,1700,1731
83,0.2,0.1,global-coarse,global_27.1593,0.151393379754985,0.1474775465946662,1313,2855,722,480,1313,1315
83,0.2,0.1,global-dense,global_23.8149,0.1859743601846111,0.1855937859677512,1591,3670,859,562,1591,1609
83,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1686426874603759,0.1669937581878429,1604,3724,791,540,1461,1461
83,0.2,0.1,goco-N,top12426,0.2106760166234721,0.1988815257335053,2253,3715,1364,1029,1700,1731
84,0.05,0.5,global-coarse,global_62.0008,0.0368727466162302,0.0392392382528953,437,658,231,157,437,437
84,0.05,0.5,global-dense,global_56.5397,0.0437846011387591,0.0474566278435777,496,790,253,166,496,496
84,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0437259885336012,0.0473158859350058,525,853,251,168,482,495
84,0.05,0.5,goco-N,top3012,0.0414743854958997,0.0442070195863822,675,873,493,421,453,454
84,0.05,0.1,global-coarse,global_62.0008,0.0368727466162302,0.0392392382528953,437,658,231,157,437,437
84,0.05,0.1,global-dense,global_59.3219,0.0416001733751009,0.0441647123741205,464,725,241,158,464,469
84,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.6,0.0400092598065291,0.042689960520006,511,815,241,163,450,450
84,0.05,0.1,goco-N,top3012,0.0414743854958997,0.0442070195863822,675,873,493,421,453,454
84,0.1,0.5,global-coarse,global_37.7842,0.0813232657564473,0.0840127373890651,836,1627,399,259,836,837
84,0.1,0.5,global-dense,global_34.9736,0.0930571152747404,0.0964438444711585,929,1882,443,281,929,934
84,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0952213487794787,0.0976937705693396,1034,2089,468,315,929,966
84,0.1,0.5,goco-N,top5736,0.0888579976085147,0.0913348117065871,1215,1674,843,688,882,904
84,0.1,0.1,global-coarse,global_37.7842,0.0813232657564473,0.0840127373890651,836,1627,399,259,836,837
84,0.1,0.1,global-dense,global_36.1117,0.0897601972798497,0.0928615222241929,908,1789,429,273,908,908
84,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.6,0.0841629397587196,0.0880489810307716,1006,1977,435,303,852,860
84,0.1,0.1,goco-N,top5736,0.0888579976085147,0.0913348117065871,1215,1674,843,688,882,904
84,0.2,0.5,global-coarse,global_27.1593,0.1468180833096017,0.1480887052586597,1337,2881,691,442,1337,1343
84,0.2,0.5,global-dense,global_23.4366,0.1951187473163517,0.1965198410446223,1712,3917,880,552,1712,1721
84,0.2,0.5,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1690360682340446,0.1669367299588762,1708,3877,783,517,1503,1512
84,0.2,0.5,goco-N,top12426,0.2002311415426847,0.1996945406795041,2342,3685,1362,1056,1823,1837
84,0.2,0.1,global-coarse,global_27.1593,0.1468180833096017,0.1480887052586597,1337,2881,691,442,1337,1343
84,0.2,0.1,global-dense,global_23.8149,0.1865294455226643,0.1869891608145352,1689,3808,856,545,1689,1689
84,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1690360682340446,0.1669367299588762,1708,3877,783,517,1503,1512
84,0.2,0.1,goco-N,top10925,0.1762278841923029,0.1761545619353592,2105,3223,1263,989,1592,1622
85,0.05,0.5,global-coarse,global_62.0008,0.0415272770258289,0.0395946238890093,421,681,239,157,421,421
85,0.05,0.5,global-dense,global_55.6416,0.050145792698544,0.0487725729000387,489,855,266,172,489,490
85,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.6,0.0434619855389404,0.0432457021986612,472,822,249,169,433,433
85,0.05,0.5,goco-N,top3426,0.053902909943456,0.0478131630635424,764,987,587,482,491,492
85,0.05,0.1,global-coarse,global_62.0008,0.0415272770258289,0.0395946238890093,421,681,239,157,421,421
85,0.05,0.1,global-dense,global_57.4523,0.0487780010638926,0.0469279834985449,476,813,263,171,476,482
85,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.6,0.0434619855389404,0.0432457021986612,472,822,249,169,433,433
85,0.05,0.1,goco-N,top3426,0.053902909943456,0.0478131630635424,764,987,587,482,491,492
85,0.1,0.5,global-coarse,global_37.7842,0.0860772898319443,0.0829434601816999,809,1675,417,274,809,810
85,0.1,0.5,global-dense,global_34.418,0.1001689422148669,0.0984143954174303,976,2025,488,324,976,982
85,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0916456515029125,0.0899551552814071,1011,2102,465,330,832,859
85,0.1,0.5,goco-N,top6525,0.1016051973126859,0.0970474755238171,1345,1859,912,733,976,982
85,0.1,0.1,global-coarse,global_37.7842,0.0860772898319443,0.0829434601816999,809,1675,417,274,809,810
85,0.1,0.1,global-dense,global_35.5381,0.0967127686821522,0.0953548601120679,917,1921,463,301,932,939
85,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0916456515029125,0.0899551552814071,1011,2102,465,330,832,859
