dataset,repeat,rule,label,fdp,correct,total,units,supp_units,fmax,prec,rec
Wainberg,57,Top-1,top1,0.22942169691853104,165.0,1252.0,1252,165,,,
Wainberg,57,Top-3,top3,0.23223582383565503,373.0,2795.0,1252,237,,,
Wainberg,58,Fmax,score>=1116.68,0.03348258137702942,171.0,447.0,250,107,0.3201622360829218,0.3631279501907562,0.2862882796216131
Wainberg,58,Fmax-full,score>=601.638,0.2298094928264618,571.0,4914.0,1220,256,0.0020401098284799127,0.11375546891866364,0.001029284596299085
Wainberg,58,Floor,score>=600.821,0.2298094928264618,571.0,4915.0,1220,256,,,
Wainberg,58,Top-1,top1,0.2235120303925707,161.0,1220.0,1220,161,,,
Wainberg,58,Top-3,top3,0.22650204024201492,368.0,2721.0,1220,228,,,
Wainberg,59,Fmax,score>=1076.8,0.03633163496851921,207.0,540.0,280,124,0.3184582373740584,0.3516588469631554,0.2909858512094934
Wainberg,59,Fmax-full,score>=601.638,0.22684410214424133,627.0,5260.0,1224,305,0.001931589371499126,0.10766928800452914,0.0009745362868538066
Wainberg,59,Floor,score>=600.821,0.22684410214424133,627.0,5261.0,1224,305,,,
Wainberg,59,Top-1,top1,0.2178134233853947,192.0,1224.0,1224,192,,,
Wainberg,59,Top-3,top3,0.22319544111439427,394.0,2784.0,1224,265,,,
Wainberg,60,Fmax,score>=1076.8,0.03636178746819496,175.0,467.0,265,113,0.3298898386125392,0.36702949310017524,0.2995758111857183
Wainberg,60,Fmax-full,score>=601.638,0.2364821434020996,545.0,4860.0,1262,285,0.0020053646227866377,0.11179001758360169,0.0010117571015316575
Wainberg,60,Floor,score>=600.821,0.2364821434020996,545.0,4861.0,1262,285,,,
Wainberg,60,Top-1,top1,0.22899957788096242,177.0,1262.0,1262,177,,,
Wainberg,60,Top-3,top3,0.23353735753482482,373.0,2829.0,1262,246,,,
Wainberg,61,Fmax,score>=911.135,0.07499954104423523,306.0,1116.0,485,177,0.32149323551765546,0.2530514949816836,0.44068280204643845
Wainberg,61,Fmax-full,score>=601.638,0.2305750995874405,630.0,5191.0,1240,304,0.0019637407223390075,0.10885194463315218,0.0009908076814842404
Wainberg,61,Floor,score>=600.821,0.2305750995874405,630.0,5191.0,1240,304,,,
Wainberg,61,Top-1,top1,0.223723089911355,180.0,1240.0,1240,180,,,
Wainberg,61,Top-3,top3,0.2261854509638385,399.0,2811.0,1240,261,,,
Wainberg,62,Fmax,score>=913.645,0.07088860869407654,308.0,1031.0,459,160,0.32541049474538725,0.2539784187909261,0.45274663753437344
Wainberg,62,Fmax-full,score>=601.638,0.22556184232234955,644.0,4923.0,1223,295,0.0019143723164100823,0.10587711782706064,0.0009659185823201371
Wainberg,62,Floor,score>=600.821,0.22556184232234955,644.0,4923.0,1223,295,,,
Wainberg,62,Top-1,top1,0.21844660194174756,188.0,1223.0,1223,188,,,
Wainberg,62,Top-3,top3,0.22189390741522447,414.0,2733.0,1223,257,,,
Wainberg,63,Fmax,score>=911.135,0.07273980975151062,250.0,988.0,453,141,0.33192900049816004,0.26530384286864556,0.44323848472078586
Wainberg,63,Fmax-full,score>=601.638,0.2256694883108139,508.0,4720.0,1197,253,0.0020847235877731332,0.11401869190155929,0.0010519790128944678
Wainberg,63,Floor,score>=600.821,0.2256694883108139,508.0,4721.0,1197,253,,,
Wainberg,63,Top-1,top1,0.21823554242296328,163.0,1197.0,1197,163,,,
Wainberg,63,Top-3,top3,0.22235120303925707,348.0,2717.0,1197,219,,,
Wainberg,64,Fmax,score>=911.135,0.07376240938901901,252.0,1009.0,464,156,0.3327171864584859,0.2622677228687852,0.45491487191955204
Wainberg,64,Fmax-full,score>=601.638,0.23043906688690186,555.0,4929.0,1232,290,0.002012841624519471,0.11110122791810288,0.0010156209087763292
Wainberg,64,Floor,score>=600.821,0.23043906688690186,555.0,4930.0,1232,290,,,
Wainberg,64,Top-1,top1,0.2228788518362178,176.0,1232.0,1232,176,,,
Wainberg,64,Top-3,top3,0.22678345293372731,378.0,2763.0,1232,246,,,
Wainberg,65,Fmax,score>=911.135,0.07118811458349228,286.0,1055.0,454,163,0.32472558569681037,0.25778842060982515,0.4386164274322167
Wainberg,65,Fmax-full,score>=601.638,0.23581856489181519,588.0,5029.0,1256,285,0.001995766579475577,0.1125544214131908,0.0010068094457183188
Wainberg,65,Floor,score>=600.821,0.23581856489181519,588.0,5029.0,1256,285,,,
Wainberg,65,Top-1,top1,0.22710004221190375,180.0,1256.0,1256,180,,,
Wainberg,65,Top-3,top3,0.23220064724919096,377.0,2819.0,1256,247,,,
Wainberg,66,Fmax,score>=911.135,0.07094921916723251,284.0,1057.0,458,162,0.32194013805268373,0.25396315731219393,0.43960758499630465
Wainberg,66,Fmax-full,score>=601.638,0.22920234501361847,582.0,5105.0,1221,275,0.0020114838684263895,0.11245524018240864,0.001014817944909827
Wainberg,66,Floor,score>=600.821,0.22920234501361847,582.0,5106.0,1221,275,,,
Wainberg,66,Top-1,top1,0.22034613761080624,177.0,1221.0,1221,177,,,
Wainberg,66,Top-3,top3,0.22513015336991699,362.0,2729.0,1221,239,,,
Wainberg,67,Fmax,score>=1076.8,0.03687787801027298,196.0,505.0,269,109,0.32585074554497645,0.3668936128526646,0.29306660006660024
Wainberg,67,Fmax-full,score>=601.638,0.23947982490062714,560.0,5034.0,1272,281,0.0020195854561693904,0.1136616087278513,0.0010188443474007552
Wainberg,67,Floor,score>=600.821,0.23947982490062714,560.0,5034.0,1272,281,,,
Wainberg,67,Top-1,top1,0.23195441114394258,173.0,1272.0,1272,173,,,
Wainberg,67,Top-3,top3,0.23589418882791616,372.0,2818.0,1272,244,,,
Wainberg,68,Fmax,score>=957.152,0.06974940747022629,288.0,1061.0,447,160,0.32276478427619004,0.2610870010551365,0.42259676101329763
Wainberg,68,Fmax-full,score>=601.638,0.22810450196266174,614.0,4999.0,1224,290,0.0018970222780891435,0.10973497230426864,0.0009567812249656976
Wainberg,68,Floor,score>=600.821,0.22810450196266174,614.0,4999.0,1224,290,,,
Wainberg,68,Top-1,top1,0.22182355424229633,173.0,1224.0,1224,173,,,
Wainberg,68,Top-3,top3,0.22495427043759678,378.0,2724.0,1224,248,,,
Wainberg,69,Fmax,score>=1076.8,0.03853394091129303,166.0,492.0,276,106,0.3291087849279767,0.37230516726921553,0.2948939693179323
Wainberg,69,Fmax-full,score>=601.638,0.2413439303636551,514.0,5133.0,1278,280,0.0020321677641325503,0.11490034897393814,0.001025149458022374
Wainberg,69,Floor,score>=600.821,0.2413439303636551,514.0,5133.0,1278,280,,,
Wainberg,69,Top-1,top1,0.2323765301815112,177.0,1278.0,1278,177,,,
Wainberg,69,Top-3,top3,0.23712536935415787,366.0,2837.0,1278,242,,,
Wainberg,70,Fmax,score>=1076.8,0.036336321383714676,166.0,466.0,260,104,0.32965059381309103,0.3717346663084428,0.2961261586261587
Wainberg,70,Fmax-full,score>=601.638,0.23231422901153564,534.0,4774.0,1231,265,0.0020370188681043083,0.11449001698487343,0.0010276514776333468
Wainberg,70,Floor,score>=600.821,0.23231422901153564,534.0,4774.0,1231,265,,,
Wainberg,70,Top-1,top1,0.2249894470240608,165.0,1231.0,1231,165,,,
Wainberg,70,Top-3,top3,0.2289292247080344,361.0,2743.0,1231,229,,,
Wainberg,71,Fmax,score>=911.135,0.0732269361615181,259.0,1023.0,451,136,0.33836722932745983,0.26880468274842156,0.45650331541570216
Wainberg,71,Fmax-full,score>=601.638,0.2312372922897339,533.0,5057.0,1219,269,0.002070937253260207,0.11639737292547911,0.0010447628150647681
Wainberg,71,Floor,score>=600.821,0.2312372922897339,533.0,5058.0,1219,269,,,
Wainberg,71,Top-1,top1,0.2241452089489236,157.0,1219.0,1219,157,,,
Wainberg,71,Top-3,top3,0.22734627831715212,350.0,2758.0,1219,224,,,
Wainberg,72,Fmax,score>=957.152,0.07063036412000656,271.0,994.0,449,155,0.32098347080542605,0.2636744815877669,0.41012259022004166
Wainberg,72,Fmax-full,score>=601.638,0.22761383652687073,566.0,5033.0,1212,264,0.0020597870927715587,0.11261411030211203,0.001039399198239832
Wainberg,72,Floor,score>=600.821,0.22761383652687073,566.0,5033.0,1212,264,,,
Wainberg,72,Top-1,top1,0.22203461376108063,160.0,1212.0,1212,160,,,
Wainberg,72,Top-3,top3,0.22365273673842692,363.0,2721.0,1212,232,,,
Wainberg,73,Fmax,score>=1076.8,0.036395203322172165,175.0,478.0,264,107,0.32959027517591294,0.36826010032167333,0.29826989907883583
Wainberg,73,Fmax-full,score>=601.638,0.23351319134235382,546.0,4884.0,1247,282,0.0020365001116006256,0.11153069234127114,0.0010276321050492023
Wainberg,73,Floor,score>=600.821,0.23351319134235382,546.0,4884.0,1247,282,,,
Wainberg,73,Top-1,top1,0.22562262558041368,178.0,1247.0,1247,178,,,
Wainberg,73,Top-3,top3,0.23058252427184467,365.0,2748.0,1247,241,,,
Wainberg,74,Fmax,score>=911.135,0.06690385937690735,285.0,976.0,435,155,0.3177724455683652,0.25212923511522545,0.4296285675402442
Wainberg,74,Fmax-full,score>=601.638,0.22553953528404236,539.0,4729.0,1201,263,0.0020517901080427375,0.11259124274113118,0.0010353286342833798
Wainberg,74,Floor,score>=600.821,0.22553953528404236,539.0,4729.0,1201,263,,,
Wainberg,74,Top-1,top1,0.21591388771633602,178.0,1201.0,1201,178,,,
Wainberg,74,Top-3,top3,0.22168284789644016,367.0,2689.0,1201,234,,,
Wainberg,75,Fmax,score>=1076.8,0.036639098078012466,188.0,500.0,269,113,0.323776711702605,0.36512043633057406,0.29084358623832307
Wainberg,75,Fmax-full,score>=601.638,0.2255200892686844,575.0,4877.0,1208,285,0.0020213321342431086,0.110422738688403,0.001020001836701266
Wainberg,75,Floor,score>=600.821,0.2255200892686844,575.0,4877.0,1208,285,,,
Wainberg,75,Top-1,top1,0.2163360067539046,183.0,1208.0,1208,183,,,
Wainberg,75,Top-3,top3,0.2224215562121852,372.0,2713.0,1208,245,,,
Wainberg,76,Fmax,score>=929,0.07385455071926117,284.0,1080.0,475,168,0.3234987812873843,0.2555238268241556,0.4407472331181252
Wainberg,76,Fmax-full,score>=601.638,0.22787955403327942,602.0,5047.0,1230,292,0.001946319551679466,0.1075139883692591,0.000982048761985378
Wainberg,76,Floor,score>=600.821,0.22787955403327942,602.0,5048.0,1230,292,,,
Wainberg,76,Top-1,top1,0.22097931616715913,183.0,1230.0,1230,183,,,
Wainberg,76,Top-3,top3,0.22516532995638106,380.0,2773.0,1230,260,,,
Wainberg,77,Fmax,score>=911.135,0.07001733034849167,272.0,1004.0,441,147,0.3302180947364384,0.26155481259684915,0.44776528902089463
Wainberg,77,Fmax-full,score>=601.638,0.23343345522880554,567.0,4861.0,1240,262,0.0020458820696547617,0.11356254245923914,0.0010322391694172438
Wainberg,77,Floor,score>=600.821,0.23343345522880554,567.0,4861.0,1240,262,,,
Wainberg,77,Top-1,top1,0.22731110173068805,163.0,1240.0,1240,163,,,
Wainberg,77,Top-3,top3,0.23072323061770086,353.0,2752.0,1240,223,,,
Wainberg,78,Fmax,score>=1076.8,0.03818946331739426,172.0,494.0,274,113,0.3328627192036901,0.37171007972946285,0.30136691181933006
Wainberg,78,Fmax-full,score>=601.638,0.2300209254026413,567.0,4804.0,1234,290,0.002048973164405884,0.10979650484857688,0.0010341358722854661
Wainberg,78,Floor,score>=600.821,0.2300209254026413,567.0,4806.0,1234,290,,,
Wainberg,78,Top-1,top1,0.2228788518362178,178.0,1234.0,1234,178,,,
Wainberg,78,Top-3,top3,0.22678345293372731,368.0,2711.0,1234,250,,,
Wainberg,79,Fmax,score>=929,0.07098107784986496,238.0,1001.0,441,135,0.33725848227696126,0.2663050778999856,0.4597536574705525
Wainberg,79,Fmax-full,score>=601.638,0.22804942727088928,524.0,4917.0,1218,274,0.0020387705902989157,0.11148868728021445,0.0010287919480502557
Wainberg,79,Floor,score>=600.821,0.22804942727088928,524.0,4919.0,1218,274,,,
Wainberg,79,Top-1,top1,0.2239341494301393,157.0,1218.0,1218,157,,,
Wainberg,79,Top-3,top3,0.22541156606162938,351.0,2754.0,1218,232,,,
Wainberg,80,Fmax,score>=929,0.07751663029193878,272.0,1070.0,484,159,0.32946377205245314,0.26574513733730204,0.433375790875791
Wainberg,80,Fmax-full,score>=601.638,0.2331368774175644,540.0,5146.0,1235,281,0.0020392521155773863,0.114613586001926,0.0010287782811836076
Wainberg,80,Floor,score>=600.821,0.2331368774175644,540.0,5146.0,1235,281,,,
Wainberg,80,Top-1,top1,0.2239341494301393,174.0,1235.0,1235,174,,,
Wainberg,80,Top-3,top3,0.22952722667792316,368.0,2822.0,1235,240,,,
Wainberg,81,Fmax,score>=911.135,0.07510653883218765,237.0,984.0,462,150,0.331254473159306,0.2696122301651744,0.4294382015190398
Wainberg,81,Fmax-full,score>=601.638,0.23945292830467224,469.0,5021.0,1253,263,0.0020832072119388,0.11950126983834512,0.0010507623188585633
Wainberg,81,Floor,score>=600.821,0.23945292830467224,469.0,5021.0,1253,263,,,
Wainberg,81,Top-1,top1,0.2302659349936682,162.0,1253.0,1253,162,,,
Wainberg,81,Top-3,top3,0.23582383565498807,328.0,2805.0,1253,229,,,
Wainberg,82,Fmax,score>=911.135,0.07398650050163269,283.0,1081.0,464,160,0.32984380022964377,0.26326363797930347,0.44150063187330263
Wainberg,82,Fmax-full,score>=601.638,0.22904539108276367,565.0,5014.0,1215,287,0.0019912074303971134,0.11403494999326509,0.0010043725801146617
Wainberg,82,Floor,score>=600.821,0.22904539108276367,565.0,5015.0,1215,287,,,
Wainberg,82,Top-1,top1,0.22013507809202196,172.0,1215.0,1215,172,,,
Wainberg,82,Top-3,top3,0.22513015336991699,375.0,2760.0,1215,243,,,
Wainberg,83,Fmax,score>=913.645,0.07208327949047089,267.0,983.0,456,149,0.3280758094909927,0.2613463615303609,0.44056509551970974
Wainberg,83,Fmax-full,score>=601.638,0.23226810991764069,523.0,4743.0,1233,270,0.0020772087887408115,0.11379972056826314,0.0010481706271695031
Wainberg,83,Floor,score>=600.821,0.23226810991764069,523.0,4743.0,1233,270,,,
Wainberg,83,Top-1,top1,0.22583368509919796,163.0,1233.0,1233,163,,,
Wainberg,83,Top-3,top3,0.22956240326438723,344.0,2754.0,1233,228,,,
Wainberg,84,Fmax,score>=911.135,0.06987075507640839,271.0,1011.0,456,161,0.3160395647335812,0.25059466655027934,0.42775008599596287
Wainberg,84,Fmax-full,score>=601.638,0.23352722823619843,536.0,5024.0,1241,264,0.0020888912492781795,0.11340872513061609,0.0010541539293389807
Wainberg,84,Floor,score>=600.821,0.23352722823619843,536.0,5024.0,1241,264,,,
Wainberg,84,Top-1,top1,0.2243562684677079,178.0,1241.0,1241,178,,,
Wainberg,84,Top-3,top3,0.22966793302377939,373.0,2764.0,1241,234,,,
Wainberg,85,Fmax,score>=929,0.07220406085252762,228.0,944.0,451,144,0.33326912064843084,0.26487029319585753,0.44929216242839004
Wainberg,85,Fmax-full,score>=601.638,0.23638586699962616,517.0,4831.0,1257,263,0.002056710982035114,0.11318434761319651,0.0010377844568346837
Wainberg,85,Floor,score>=600.821,0.23638586699962616,517.0,4831.0,1257,263,,,
Wainberg,85,Top-1,top1,0.23068805403123682,164.0,1257.0,1257,164,,,
Wainberg,85,Top-3,top3,0.23406500633178556,341.0,2783.0,1257,220,,,
Wainberg,86,Fmax,score>=911.135,0.06824902445077896,286.0,1029.0,452,167,0.314757714708626,0.24624761181550034,0.4360831656606306
Wainberg,86,Fmax-full,score>=601.638,0.22939588129520416,587.0,4858.0,1234,292,0.0020040515983231625,0.10876854655230389,0.0010113427530278507
Wainberg,86,Floor,score>=600.821,0.22939588129520416,587.0,4859.0,1234,292,,,
Wainberg,86,Top-1,top1,0.21907978049810045,196.0,1234.0,1234,196,,,
Wainberg,86,Top-3,top3,0.22607992120444634,384.0,2734.0,1234,245,,,
Wainberg,87,Fmax,score>=913.645,0.0713210329413414,243.0,937.0,452,148,0.3309838254985616,0.26073574931204985,0.4530440964264492
Wainberg,87,Fmax-full,score>=601.638,0.2310362607240677,529.0,4887.0,1233,285,0.002075489207101799,0.1117745372340714,0.0010474695904917097
Wainberg,87,Floor,score>=600.821,0.2310362607240677,529.0,4888.0,1233,285,,,
Wainberg,87,Top-1,top1,0.2230899113550021,176.0,1233.0,1233,176,,,
Wainberg,87,Top-3,top3,0.22801463345996908,357.0,2776.0,1233,246,,,
Wainberg,88,Fmax,score>=1116.68,0.03693307191133499,212.0,520.0,289,128,0.31073965129823994,0.34907228583531663,0.27999283094824495
Wainberg,88,Fmax-full,score>=601.638,0.23344211280345917,631.0,5015.0,1260,303,0.001835150987785853,0.10736716783192864,0.0009254848223224729
Wainberg,88,Floor,score>=600.821,0.23344211280345917,631.0,5016.0,1260,303,,,
Wainberg,88,Top-1,top1,0.2239341494301393,199.0,1260.0,1260,199,,,
Wainberg,88,Top-3,top3,0.22931616715913888,417.0,2806.0,1260,268,,,
Wainberg,89,Fmax,score>=911.135,0.06682296097278595,235.0,954.0,421,142,0.33101819851023995,0.26122474498422,0.4517032917257132
Wainberg,89,Fmax-full,score>=601.638,0.22770152986049652,499.0,4683.0,1208,262,0.0020826420380568368,0.11397809427876139,0.0010509224042404483
Wainberg,89,Floor,score>=600.821,0.22770152986049652,499.0,4684.0,1208,262,,,
Wainberg,89,Top-1,top1,0.22055719712959054,163.0,1208.0,1208,163,,,
Wainberg,89,Top-3,top3,0.2252708597157732,332.0,2708.0,1208,221,,,
Wainberg,90,Fmax,score>=911.135,0.07038136571645737,273.0,1041.0,448,158,0.3247693109818953,0.25837146244295867,0.43709716209716215
Wainberg,90,Fmax-full,score>=601.638,0.232741117477417,533.0,5007.0,1238,274,0.002045076590077428,0.11303858380786735,0.0010318725342544784
Wainberg,90,Floor,score>=600.821,0.232741117477417,533.0,5008.0,1238,274,,,
Wainberg,90,Top-1,top1,0.22562262558041368,169.0,1238.0,1238,169,,,
Wainberg,90,Top-3,top3,0.22889404812157027,367.0,2767.0,1238,243,,,
Wainberg,91,Fmax,score>=929,0.07559684664011002,296.0,1096.0,479,165,0.32403792603126597,0.26056403712989495,0.4283959951768172
Wainberg,91,Fmax-full,score>=601.638,0.23802784085273743,576.0,5070.0,1256,274,0.0019834835503901,0.11621563415420602,0.001000277780431115
Wainberg,91,Floor,score>=600.821,0.23802784085273743,576.0,5071.0,1256,274,,,
Wainberg,91,Top-1,top1,0.22815533980582525,175.0,1256.0,1256,175,,,
Wainberg,91,Top-3,top3,0.23466300830167444,363.0,2831.0,1256,229,,,
Wainberg,92,Fmax,score>=913.645,0.07661889493465424,278.0,1090.0,485,164,0.3269700107516286,0.2614122868041407,0.43641555744359495
Wainberg,92,Fmax-full,score>=601.638,0.23553943634033203,560.0,4994.0,1261,289,0.0020245975703447367,0.11053626121301792,0.00102165517447518
Wainberg,92,Floor,score>=600.821,0.23553943634033203,560.0,4995.0,1261,289,,,
Wainberg,92,Top-1,top1,0.22688898269311947,186.0,1261.0,1261,186,,,
