dataset,repeat,alpha,delta,arm,label,fdp,pool_risk,correct,total,units,supp_units
HAP1,38,0.2,0.5,goco-N,top6268,0.18965700085040965,0.1856395219551448,275,1883,953,139
HAP1,38,0.2,0.1,goco-N,top6268,0.18965700085040965,0.1856395219551448,275,1883,953,139
HAP1,39,0.05,0.5,goco-N,top1966,0.04509930322180655,0.04651178243538966,198,599,274,88
HAP1,39,0.05,0.1,goco-N,top1728,0.03862613334868719,0.03848674713996049,179,529,235,76
HAP1,39,0.1,0.5,goco-N,top3292,0.0844588658847067,0.08880923934687376,257,983,472,119
HAP1,39,0.1,0.1,goco-N,top3292,0.0844588658847067,0.08880923934687376,257,983,472,119
HAP1,39,0.2,0.5,goco-N,top6268,0.18428021507356587,0.18604738769640575,318,1884,940,158
HAP1,39,0.2,0.1,goco-N,top6268,0.18428021507356587,0.18604738769640575,318,1884,940,158
HAP1,40,0.05,0.5,goco-N,top1966,0.04864351939917852,0.047844353292644456,169,609,285,80
HAP1,40,0.05,0.1,goco-N,top1728,0.04065976436149538,0.03906989736439359,162,535,247,76
HAP1,40,0.1,0.5,goco-N,top3744,0.10199011146913943,0.09892516036004172,221,1124,545,108
HAP1,40,0.1,0.1,goco-N,top3292,0.08380368183131164,0.0830048612947984,208,985,455,97
HAP1,40,0.2,0.5,goco-N,top7131,0.20184851811454937,0.19643751755286237,286,2142,1013,150
HAP1,40,0.2,0.1,goco-N,top7131,0.20184851811454937,0.19643751755286237,286,2142,1013,150
HAP1,41,0.05,0.5,goco-N,top1966,0.04458936854022976,0.04584499192234947,160,580,236,48
HAP1,41,0.05,0.1,goco-N,top1966,0.04458936854022976,0.04584499192234947,160,580,236,48
HAP1,41,0.1,0.5,goco-N,top3292,0.08969586392135896,0.08962666514168866,211,1000,471,86
HAP1,41,0.1,0.1,goco-N,top3292,0.08969586392135896,0.08962666514168866,211,1000,471,86
HAP1,41,0.2,0.5,goco-N,top6268,0.19163133601717972,0.1868038368877604,294,1902,964,135
HAP1,41,0.2,0.1,goco-N,top6268,0.19163133601717972,0.1868038368877604,294,1902,964,135
HAP1,42,0.05,0.5,goco-N,top1728,0.03887441197479426,0.0404478455344326,207,496,246,81
HAP1,42,0.05,0.1,goco-N,top1728,0.03887441197479426,0.0404478455344326,207,496,246,81
HAP1,42,0.1,0.5,goco-N,top3292,0.09050935726819495,0.0907143623166077,276,978,499,119
HAP1,42,0.1,0.1,goco-N,top3292,0.09050935726819495,0.0907143623166077,276,978,499,119
HAP1,42,0.2,0.5,goco-N,top6268,0.1747612653968845,0.17752138086300642,368,1905,896,158
HAP1,42,0.2,0.1,goco-N,top6268,0.1747612653968845,0.17752138086300642,368,1905,896,158
HAP1,43,0.05,0.5,goco-N,top1966,0.04768686521349637,0.047355320124960604,174,550,283,83
HAP1,43,0.05,0.1,goco-N,top1728,0.03866213248703262,0.038541609136371675,167,483,239,78
HAP1,43,0.1,0.5,goco-N,top3744,0.10083582609381543,0.09778650906832767,248,1103,553,128
HAP1,43,0.1,0.1,goco-N,top3292,0.08842963670693364,0.08434206116571323,225,970,483,111
HAP1,43,0.2,0.5,goco-N,top6268,0.18919002500712395,0.19039606688922456,300,1848,966,158
HAP1,43,0.2,0.1,goco-N,top6268,0.18919002500712395,0.19039606688922456,300,1848,966,158
HAP1,44,0.05,0.5,goco-N,top1966,0.04454280458917954,0.04495285245108228,227,628,268,84
HAP1,44,0.05,0.1,goco-N,top1966,0.04454280458917954,0.04495285245108228,227,628,268,84
HAP1,44,0.1,0.5,goco-N,top3744,0.09792569714662837,0.09840446483634283,285,1177,529,118
HAP1,44,0.1,0.1,goco-N,top3292,0.08252894220260312,0.08207203573760215,276,1045,458,115
HAP1,44,0.2,0.5,goco-N,top6268,0.1847348276990757,0.18368325800327134,341,1962,933,143
HAP1,44,0.2,0.1,goco-N,top6268,0.1847348276990757,0.18368325800327134,341,1962,933,143
HAP1,45,0.05,0.5,goco-N,top1966,0.05431776578874566,0.04936461285316406,127,675,304,74
HAP1,45,0.05,0.1,goco-N,top1966,0.05431776578874566,0.04936461285316406,127,675,304,74
HAP1,45,0.1,0.5,goco-N,top3292,0.09678046715330338,0.09403359159040267,179,1094,521,108
HAP1,45,0.1,0.1,goco-N,top3292,0.09678046715330338,0.09403359159040267,179,1094,521,108
HAP1,45,0.2,0.5,goco-N,top5511,0.17011023695444466,0.1741607570864056,235,1743,869,141
HAP1,45,0.2,0.1,goco-N,top5511,0.17011023695444466,0.1741607570864056,235,1743,869,141
HAP1,46,0.05,0.5,goco-N,top1966,0.050795613643999704,0.049112223800421614,243,650,291,77
HAP1,46,0.05,0.1,goco-N,top1728,0.04093107676548147,0.03903009610244562,233,578,244,73
HAP1,46,0.1,0.5,goco-N,top3292,0.09518072303974008,0.09349013153699844,293,1057,516,109
HAP1,46,0.1,0.1,goco-N,top3292,0.09518072303974008,0.09349013153699844,293,1057,516,109
HAP1,46,0.2,0.5,goco-N,top6268,0.1809444470731663,0.1808327311690082,385,1965,926,155
HAP1,46,0.2,0.1,goco-N,top6268,0.1809444470731663,0.1808327311690082,385,1965,926,155
HAP1,47,0.05,0.5,goco-N,top1966,0.04892113379934217,0.04432936168295896,235,647,288,80
HAP1,47,0.05,0.1,goco-N,top1966,0.04892113379934217,0.04432936168295896,235,647,288,80
HAP1,47,0.1,0.5,goco-N,top3744,0.09915275284685116,0.09688236784360499,288,1174,526,106
HAP1,47,0.1,0.1,goco-N,top3744,0.09915275284685116,0.09688236784360499,288,1174,526,106
HAP1,47,0.2,0.5,goco-N,top6268,0.1846019945891212,0.1817664786557156,350,1910,931,139
HAP1,47,0.2,0.1,goco-N,top6268,0.1846019945891212,0.1817664786557156,350,1910,931,139
HAP1,48,0.05,0.5,goco-N,top1966,0.04644579827454274,0.047304709525377665,202,619,266,76
HAP1,48,0.05,0.1,goco-N,top1728,0.03753494843493125,0.03789046765441143,194,547,224,72
HAP1,48,0.1,0.5,goco-N,top3292,0.09656599592203116,0.09553180602943616,249,1020,507,99
HAP1,48,0.1,0.1,goco-N,top3292,0.09656599592203116,0.09553180602943616,249,1020,507,99
HAP1,48,0.2,0.5,goco-N,top5511,0.17489577454922026,0.1746437375968399,304,1689,884,137
HAP1,48,0.2,0.1,goco-N,top5511,0.17489577454922026,0.1746437375968399,304,1689,884,137
HAP1,49,0.05,0.5,goco-N,top1966,0.05120527805281467,0.04966470057880744,165,644,296,91
HAP1,49,0.05,0.1,goco-N,top1728,0.048912459058580014,0.04635943498337499,145,570,279,81
HAP1,49,0.1,0.5,goco-N,top3292,0.09253942403339697,0.092228204601473,210,1059,491,110
HAP1,49,0.1,0.1,goco-N,top3292,0.09253942403339697,0.092228204601473,210,1059,491,110
HAP1,49,0.2,0.5,goco-N,top6268,0.18854902976025584,0.18796941601733544,287,1956,948,149
HAP1,49,0.2,0.1,goco-N,top6268,0.18854902976025584,0.18796941601733544,287,1956,948,149
HAP1,50,0.05,0.5,goco-N,top2236,0.048351180308570454,0.04887278666541928,218,655,282,84
HAP1,50,0.05,0.1,goco-N,top1966,0.03869955946843626,0.03805203068063878,209,579,233,77
HAP1,50,0.1,0.5,goco-N,top3292,0.08695716548579398,0.08448612697199707,253,967,469,103
HAP1,50,0.1,0.1,goco-N,top3292,0.08695716548579398,0.08448612697199707,253,967,469,103
HAP1,50,0.2,0.5,goco-N,top6268,0.18246137950304436,0.18205259058972018,302,1835,915,133
HAP1,50,0.2,0.1,goco-N,top6268,0.18246137950304436,0.18205259058972018,302,1835,915,133
HAP1,51,0.05,0.5,goco-N,top1728,0.04516456012794229,0.04630900999649478,146,468,269,79
HAP1,51,0.05,0.1,goco-N,top1728,0.04516456012794229,0.04630900999649478,146,468,269,79
HAP1,51,0.1,0.5,goco-N,top2894,0.08445590263166829,0.08848747889489265,205,816,471,110
HAP1,51,0.1,0.1,goco-N,top2894,0.08445590263166829,0.08848747889489265,205,816,471,110
HAP1,51,0.2,0.5,goco-N,top5511,0.1730919823629544,0.17921444808391243,279,1606,897,159
HAP1,51,0.2,0.1,goco-N,top5511,0.1730919823629544,0.17921444808391243,279,1606,897,159
HAP1,52,0.05,0.5,goco-N,top1966,0.04290421496558989,0.04304541072414545,208,585,251,69
HAP1,52,0.05,0.1,goco-N,top1966,0.04290421496558989,0.04304541072414545,208,585,251,69
HAP1,52,0.1,0.5,goco-N,top3292,0.09319954149912056,0.09307581675168619,245,969,492,89
HAP1,52,0.1,0.1,goco-N,top3292,0.09319954149912056,0.09307581675168619,245,969,492,89
HAP1,52,0.2,0.5,goco-N,top5511,0.18097055952489693,0.17763370946230791,298,1630,906,120
HAP1,52,0.2,0.1,goco-N,top5511,0.18097055952489693,0.17763370946230791,298,1630,906,120
HAP1,53,0.05,0.5,goco-N,top1966,0.05264508074087885,0.04988464882819222,184,587,310,85
HAP1,53,0.05,0.1,goco-N,top1728,0.04158575243787545,0.04046058872725684,178,503,257,82
HAP1,53,0.1,0.5,goco-N,top3292,0.09396625943240584,0.09380349409967154,223,987,511,106
HAP1,53,0.1,0.1,goco-N,top3292,0.09396625943240584,0.09380349409967154,223,987,511,106
HAP1,53,0.2,0.5,goco-N,top6268,0.19615745378416719,0.195635429069795,305,1925,997,150
HAP1,53,0.2,0.1,goco-N,top5511,0.1731050789878474,0.1734629702349594,283,1708,886,141
HAP1,54,0.05,0.5,goco-N,top2236,0.04594580397627315,0.04697508962147366,139,644,253,61
HAP1,54,0.05,0.1,goco-N,top1966,0.039907290889314856,0.04154688575747853,123,555,223,56
HAP1,54,0.1,0.5,goco-N,top3292,0.08461146109575654,0.08721672442307941,183,972,446,83
HAP1,54,0.1,0.1,goco-N,top3292,0.08461146109575654,0.08721672442307941,183,972,446,83
HAP1,54,0.2,0.5,goco-N,top6268,0.18751231686278627,0.18077400686780226,282,1977,952,146
HAP1,54,0.2,0.1,goco-N,top6268,0.18751231686278627,0.18077400686780226,282,1977,952,146
HAP1,55,0.05,0.5,goco-N,top1966,0.04933576067523907,0.04511576973525496,177,643,284,79
HAP1,55,0.05,0.1,goco-N,top1966,0.04933576067523907,0.04511576973525496,177,643,284,79
HAP1,55,0.1,0.5,goco-N,top3292,0.08710628156826329,0.08743465792076544,229,1027,474,107
HAP1,55,0.1,0.1,goco-N,top3292,0.08710628156826329,0.08743465792076544,229,1027,474,107
HAP1,55,0.2,0.5,goco-N,top6268,0.18846244254493025,0.18839390216794463,297,1903,951,149
HAP1,55,0.2,0.1,goco-N,top6268,0.18846244254493025,0.18839390216794463,297,1903,951,149
HAP1,56,0.05,0.5,goco-N,top1966,0.04458255394923171,0.04673563513021699,205,599,277,94
HAP1,56,0.05,0.1,goco-N,top1728,0.038015296183571815,0.03892520034463794,195,527,242,86
HAP1,56,0.1,0.5,goco-N,top3292,0.0895188470046992,0.09166034637760909,257,992,505,130
HAP1,56,0.1,0.1,goco-N,top3292,0.0895188470046992,0.09166034637760909,257,992,505,130
HAP1,56,0.2,0.5,goco-N,top6268,0.1830521557207055,0.18737362006828545,335,1926,944,170
HAP1,56,0.2,0.1,goco-N,top6268,0.1830521557207055,0.18737362006828545,335,1926,944,170
HAP1,57,0.05,0.5,goco-N,top1728,0.05568997629583515,0.05150186114455977,144,581,306,69
HAP1,57,0.05,0.1,goco-N,top1519,0.04686470628547859,0.04405168301639674,140,514,264,66
HAP1,57,0.1,0.5,goco-N,top3292,0.09964507369633867,0.09260721279302626,217,1072,535,111
HAP1,57,0.1,0.1,goco-N,top3292,0.09964507369633867,0.09260721279302626,217,1072,535,111
HAP1,57,0.2,0.5,goco-N,top6268,0.192489026112985,0.1822221160276293,316,1986,988,169
HAP1,57,0.2,0.1,goco-N,top6268,0.192489026112985,0.1822221160276293,316,1986,988,169
HAP1,58,0.05,0.5,goco-N,top1519,0.047621689599053114,0.04648814941202868,119,448,271,66
HAP1,58,0.05,0.1,goco-N,top1519,0.047621689599053114,0.04648814941202868,119,448,271,66
HAP1,58,0.1,0.5,goco-N,top3292,0.10599869657004005,0.09948004673108043,196,1014,559,103
HAP1,58,0.1,0.1,goco-N,top2894,0.09533187875398261,0.0889317604031319,178,901,505,96
HAP1,58,0.2,0.5,goco-N,top6268,0.20292621401730826,0.1976735897825553,290,1977,1021,150
HAP1,58,0.2,0.1,goco-N,top5511,0.17813585513074431,0.17133503399992497,273,1738,907,142
HAP1,59,0.05,0.5,goco-N,top1728,0.04453763778796507,0.046134388318497095,125,498,247,58
HAP1,59,0.05,0.1,goco-N,top1728,0.04453763778796507,0.046134388318497095,125,498,247,58
HAP1,59,0.1,0.5,goco-N,top3292,0.10431009209090047,0.10093315484232435,204,987,564,117
HAP1,59,0.1,0.1,goco-N,top2894,0.08729574085551062,0.08757468747253871,182,844,474,99
HAP1,59,0.2,0.5,goco-N,top6268,0.19180279947462697,0.1862333756543356,317,1996,988,174
HAP1,59,0.2,0.1,goco-N,top6268,0.19180279947462697,0.1862333756543356,317,1996,988,174
HAP1,60,0.05,0.5,goco-N,top1728,0.037519388068655714,0.041413527826088856,136,497,231,72
HAP1,60,0.05,0.1,goco-N,top1728,0.037519388068655714,0.041413527826088856,136,497,231,72
HAP1,60,0.1,0.5,goco-N,top3292,0.0801640861727413,0.08592057231371478,199,943,443,103
HAP1,60,0.1,0.1,goco-N,top3292,0.0801640861727413,0.08592057231371478,199,943,443,103
HAP1,60,0.2,0.5,goco-N,top6268,0.1802482065762604,0.18091224356796876,294,1887,934,162
HAP1,60,0.2,0.1,goco-N,top6268,0.1802482065762604,0.18091224356796876,294,1887,934,162
HAP1,61,0.05,0.5,goco-N,top1728,0.044852542289293286,0.04341483548096952,145,516,253,66
HAP1,61,0.05,0.1,goco-N,top1728,0.044852542289293286,0.04341483548096952,145,516,253,66
HAP1,61,0.1,0.5,goco-N,top3292,0.09609699156093439,0.09559989428760891,191,984,505,92
HAP1,61,0.1,0.1,goco-N,top3292,0.09609699156093439,0.09559989428760891,191,984,505,92
HAP1,61,0.2,0.5,goco-N,top6268,0.19212988244786428,0.19559488493156643,262,1923,968,143
HAP1,61,0.2,0.1,goco-N,top5511,0.17217059361663656,0.17427208200983266,249,1709,875,136
HAP1,62,0.05,0.5,goco-N,top1966,0.05770113153601836,0.0511834752662842,173,622,327,83
HAP1,62,0.05,0.1,goco-N,top1728,0.047514713426830606,0.04150599057215504,160,546,273,71
HAP1,62,0.1,0.5,goco-N,top3292,0.10329590086727629,0.10046791705565405,223,1008,551,107
HAP1,62,0.1,0.1,goco-N,top2894,0.09003010816426261,0.08580597526550414,215,901,489,105
HAP1,62,0.2,0.5,goco-N,top6268,0.1976966050908765,0.19283514150592146,292,1905,991,140
HAP1,62,0.2,0.1,goco-N,top6268,0.1976966050908765,0.19283514150592146,292,1905,991,140
HAP1,63,0.05,0.5,goco-N,top1966,0.04695587931110561,0.04760699346897669,274,693,296,98
HAP1,63,0.05,0.1,goco-N,top1728,0.037745937011948935,0.03845444084660605,255,617,240,83
HAP1,63,0.1,0.5,goco-N,top3744,0.0995746596845669,0.09869039755387528,332,1237,556,133
HAP1,63,0.1,0.1,goco-N,top3292,0.0887755223791047,0.08715135681210484,320,1110,505,129
HAP1,63,0.2,0.5,goco-N,top6268,0.17629224349618663,0.1778180081408181,400,1985,916,162
HAP1,63,0.2,0.1,goco-N,top6268,0.17629224349618663,0.1778180081408181,400,1985,916,162
HAP1,64,0.05,0.5,goco-N,top1966,0.04612006822392974,0.045016518934336114,172,649,276,82
HAP1,64,0.05,0.1,goco-N,top1966,0.04612006822392974,0.045016518934336114,172,649,276,82
HAP1,64,0.1,0.5,goco-N,top3744,0.10086891119680734,0.09495130540213706,241,1251,543,112
HAP1,64,0.1,0.1,goco-N,top3744,0.10086891119680734,0.09495130540213706,241,1251,543,112
HAP1,64,0.2,0.5,goco-N,top6268,0.1948402468855747,0.1865402710330424,315,2085,991,156
HAP1,64,0.2,0.1,goco-N,top6268,0.1948402468855747,0.1865402710330424,315,2085,991,156
HAP1,65,0.05,0.5,goco-N,top1966,0.045196373970508456,0.047082668624421196,238,589,286,102
HAP1,65,0.05,0.1,goco-N,top1728,0.03693912966133339,0.038782712305157285,220,511,238,88
HAP1,65,0.1,0.5,goco-N,top3292,0.0918536528015556,0.09050278673106839,279,988,511,128
HAP1,65,0.1,0.1,goco-N,top3292,0.0918536528015556,0.09050278673106839,279,988,511,128
HAP1,65,0.2,0.5,goco-N,top6268,0.1983194210332149,0.1952933999374987,343,1906,999,156
HAP1,65,0.2,0.1,goco-N,top6268,0.1983194210332149,0.1952933999374987,343,1906,999,156
HAP1,66,0.05,0.5,goco-N,top1966,0.04856825499302197,0.04943970768427049,185,584,288,88
HAP1,66,0.05,0.1,goco-N,top1728,0.03993291132106046,0.041465876186249015,170,504,243,80
HAP1,66,0.1,0.5,goco-N,top3292,0.0796066315939818,0.0818728882514849,212,942,435,100
HAP1,66,0.1,0.1,goco-N,top3292,0.0796066315939818,0.0818728882514849,212,942,435,100
HAP1,66,0.2,0.5,goco-N,top6268,0.19701600233342223,0.19608615452346248,271,1888,989,141
HAP1,66,0.2,0.1,goco-N,top5511,0.16941612957709143,0.16913758198552953,260,1655,860,133
HAP1,67,0.05,0.5,goco-N,top1966,0.04887961582315347,0.04727338055570664,175,561,289,82
HAP1,67,0.05,0.1,goco-N,top1966,0.04887961582315347,0.04727338055570664,175,561,289,82
HAP1,67,0.1,0.5,goco-N,top3292,0.08818942901165472,0.0899593579436203,243,979,499,126
HAP1,67,0.1,0.1,goco-N,top3292,0.08818942901165472,0.0899593579436203,243,979,499,126
HAP1,67,0.2,0.5,goco-N,top6268,0.18990856947124493,0.19023583864913626,297,1900,961,151
HAP1,67,0.2,0.1,goco-N,top6268,0.18990856947124493,0.19023583864913626,297,1900,961,151
HAP1,68,0.05,0.5,goco-N,top1519,0.04372917239095667,0.044618967105977896,150,474,267,82
HAP1,68,0.05,0.1,goco-N,top1519,0.04372917239095667,0.044618967105977896,150,474,267,82
HAP1,68,0.1,0.5,goco-N,top2894,0.09078796797890862,0.09121081850062136,200,878,493,105
HAP1,68,0.1,0.1,goco-N,top2894,0.09078796797890862,0.09121081850062136,200,878,493,105
HAP1,68,0.2,0.5,goco-N,top6268,0.2039993862788946,0.20067933321904763,289,1959,1032,158
HAP1,68,0.2,0.1,goco-N,top5511,0.18118671921313154,0.17901649088785665,271,1701,925,150
HAP1,69,0.05,0.5,goco-N,top1966,0.051645321345491234,0.04811001384766336,253,647,304,82
HAP1,69,0.05,0.1,goco-N,top1966,0.051645321345491234,0.04811001384766336,253,647,304,82
HAP1,69,0.1,0.5,goco-N,top3292,0.08784903378831904,0.089621425621499,306,1012,492,118
HAP1,69,0.1,0.1,goco-N,top3292,0.08784903378831904,0.089621425621499,306,1012,492,118
HAP1,69,0.2,0.5,goco-N,top6268,0.1803413922871134,0.18320505746396312,369,1872,935,162
HAP1,69,0.2,0.1,goco-N,top6268,0.1803413922871134,0.18320505746396312,369,1872,935,162
HAP1,70,0.05,0.5,goco-N,top1966,0.05054263867512869,0.049468336935047985,114,535,270,55
HAP1,70,0.05,0.1,goco-N,top1728,0.046539846822802884,0.04419657067792887,107,478,248,50
HAP1,70,0.1,0.5,goco-N,top3292,0.10465635488937752,0.09926007552228147,163,952,532,80
HAP1,70,0.1,0.1,goco-N,top2894,0.0894578365117646,0.08569957007040896,147,817,456,69
HAP1,70,0.2,0.5,goco-N,top5511,0.18290208402020103,0.177129925886649,227,1611,903,110
HAP1,70,0.2,0.1,goco-N,top5511,0.18290208402020103,0.177129925886649,227,1611,903,110
HAP1,71,0.05,0.5,goco-N,top1728,0.04135702661002262,0.04382880604965317,176,490,249,79
HAP1,71,0.05,0.1,goco-N,top1728,0.04135702661002262,0.04382880604965317,176,490,249,79
HAP1,71,0.1,0.5,goco-N,top3292,0.0940752893848766,0.09437456716118167,231,941,501,106
HAP1,71,0.1,0.1,goco-N,top3292,0.0940752893848766,0.09437456716118167,231,941,501,106
HAP1,71,0.2,0.5,goco-N,top6268,0.19460059962723078,0.19484922726822612,297,1794,978,147
HAP1,71,0.2,0.1,goco-N,top5511,0.16518541307419296,0.16486519951187942,278,1580,834,131
HAP1,72,0.05,0.5,goco-N,top1728,0.048666712781226765,0.04809665402698222,139,508,277,70
HAP1,72,0.05,0.1,goco-N,top1519,0.04475073799308154,0.0439259411906993,121,453,251,60
HAP1,72,0.1,0.5,goco-N,top3292,0.10000694835288443,0.0985829396211958,186,988,529,98
HAP1,72,0.1,0.1,goco-N,top2894,0.08917922774359806,0.08750300941326943,169,868,474,88
HAP1,72,0.2,0.5,goco-N,top6268,0.1889303097435117,0.1896567542953316,269,1881,965,151
HAP1,72,0.2,0.1,goco-N,top6268,0.1889303097435117,0.1896567542953316,269,1881,965,151
HAP1,73,0.05,0.5,goco-N,top1966,0.04343231894937148,0.04446503248425275,156,542,258,78
HAP1,73,0.05,0.1,goco-N,top1966,0.04343231894937148,0.04446503248425275,156,542,258,78
HAP1,73,0.1,0.5,goco-N,top3292,0.08677769971152988,0.0879325607886652,207,944,474,110
HAP1,73,0.1,0.1,goco-N,top3292,0.08677769971152988,0.0879325607886652,207,944,474,110
HAP1,73,0.2,0.5,goco-N,top6268,0.1797900450374571,0.18334865270664352,266,1813,910,151
HAP1,73,0.2,0.1,goco-N,top6268,0.1797900450374571,0.18334865270664352,266,1813,910,151
HAP1,74,0.05,0.5,goco-N,top1728,0.04197552429077063,0.044529221541137816,110,459,249,70
HAP1,74,0.05,0.1,goco-N,top1728,0.04197552429077063,0.044529221541137816,110,459,249,70
HAP1,74,0.1,0.5,goco-N,top3292,0.08640500705544414,0.09349053239730527,166,853,470,99
HAP1,74,0.1,0.1,goco-N,top2894,0.0791384517821732,0.08420486663618945,154,763,432,90
HAP1,74,0.2,0.5,goco-N,top5511,0.166080859023602,0.1740762687886657,220,1497,864,145
HAP1,74,0.2,0.1,goco-N,top5511,0.166080859023602,0.1740762687886657,220,1497,864,145
HAP1,75,0.05,0.5,goco-N,top1728,0.04960506401917853,0.04579655980887089,185,567,301,99
HAP1,75,0.05,0.1,goco-N,top1728,0.04960506401917853,0.04579655980887089,185,567,301,99
HAP1,75,0.1,0.5,goco-N,top3744,0.09891089427291158,0.09689347741551499,314,1226,546,136
HAP1,75,0.1,0.1,goco-N,top3744,0.09891089427291158,0.09689347741551499,314,1226,546,136
HAP1,75,0.2,0.5,goco-N,top7131,0.199932473716577,0.1981281563499461,403,2269,1025,183
HAP1,75,0.2,0.1,goco-N,top6268,0.1686083861926076,0.16810567361313006,379,1992,878,169
HAP1,76,0.05,0.5,goco-N,top1966,0.036429117437772565,0.04170514411859286,191,548,234,89
HAP1,76,0.05,0.1,goco-N,top1966,0.036429117437772565,0.04170514411859286,191,548,234,89
HAP1,76,0.1,0.5,goco-N,top3292,0.08211483378809296,0.08651419406480433,236,945,456,110
HAP1,76,0.1,0.1,goco-N,top3292,0.08211483378809296,0.08651419406480433,236,945,456,110
HAP1,76,0.2,0.5,goco-N,top6268,0.17851623912928138,0.1800291575628697,320,1765,923,158
HAP1,76,0.2,0.1,goco-N,top6268,0.17851623912928138,0.1800291575628697,320,1765,923,158
HAP1,77,0.05,0.5,goco-N,top2236,0.04393626830279921,0.0452023685208558,197,581,276,93
HAP1,77,0.05,0.1,goco-N,top2236,0.04393626830279921,0.0452023685208558,197,581,276,93
HAP1,77,0.1,0.5,goco-N,top3744,0.09643496502018473,0.09812809460800262,258,1028,540,131
HAP1,77,0.1,0.1,goco-N,top3292,0.08237556990004706,0.08108411630832907,241,888,468,119
HAP1,77,0.2,0.5,goco-N,top6268,0.18656402245804782,0.1901421211032872,325,1755,966,173
HAP1,77,0.2,0.1,goco-N,top6268,0.18656402245804782,0.1901421211032872,325,1755,966,173
HAP1,78,0.05,0.5,goco-N,top1728,0.04609779553188341,0.046822167738723434,122,536,260,65
HAP1,78,0.05,0.1,goco-N,top1519,0.03922457246358711,0.040392154778528505,113,476,226,60
HAP1,78,0.1,0.5,goco-N,top3292,0.09007681978720594,0.09167322932857777,177,991,486,101
HAP1,78,0.1,0.1,goco-N,top3292,0.09007681978720594,0.09167322932857777,177,991,486,101
HAP1,78,0.2,0.5,goco-N,top6268,0.18453308910034824,0.18463771844080726,249,1906,935,147
HAP1,78,0.2,0.1,goco-N,top6268,0.18453308910034824,0.18463771844080726,249,1906,935,147
